UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-FROM VEHICLE,170351130,02/04/2017,226 COURTLAND ST NE,509,Downtown,M,33.76051,-84.38429,
LARCENY-FROM VEHICLE,170351218,02/04/2017,933 PEACHTREE ST NE,503,Midtown,E,33.78013,-84.38355,
AUTO THEFT,170351256,02/04/2017,2745 OLD HAPEVILLE RD SW,311,Glenrose Heights,Z,33.67992,-84.39348,
BURGLARY-RESIDENCE,170351397,02/04/2017,1056 CENTER ST NW,501,Home Park,E,33.78357,-84.40298,
ROBBERY-PEDESTRIAN,170351410,02/04/2017,3725 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65908,-84.50847,
BURGLARY-RESIDENCE,170351419,02/04/2017,98 CURRIER ST NE,509,Downtown,M,33.76575,-84.38428,
LARCENY-FROM VEHICLE,170351424,02/04/2017,475 HAROLD AVE NE,608,Lake Claire,N,33.76687,-84.33052,
LARCENY-FROM VEHICLE,170351483,02/04/2017,178 MOURY AVE SW,305,The Villages at Carver,Y,33.71347,-84.39079,
LARCENY-NON VEHICLE,170351540,02/04/2017,1544 PIEDMONT AVE NE,213,Piedmont Heights,F,33.79668,-84.36951,
LARCENY-FROM VEHICLE,170351543,02/04/2017,1715 HOWELL MILL RD NW @KROGER - HOWELL MILL,204,Berkeley Park,D,33.80089,-84.4157,
LARCENY-NON VEHICLE,170351566,02/04/2017,3232 PIEDMONT RD NE,208,Buckhead Forest,B,33.84445,-84.37188,
LARCENY-FROM VEHICLE,170351627,02/04/2017,2365 PEACHTREE RD NE @PUBLIX - PEACH BAT,211,Peachtree Hills,B,33.82002,-84.38776,
ROBBERY-PEDESTRIAN,170351669,02/04/2017,3180 ROSWELL RD NW,206,South Tuxedo Park,B,33.84193,-84.37974,
BURGLARY-RESIDENCE,170351677,02/04/2017,624 FLAMINGO DR SW,406,Audobon Forest,I,33.73782,-84.47179,
LARCENY-NON VEHICLE,170351708,02/04/2017,2100 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70643,-84.4569,
BURGLARY-NONRES,170351717,02/04/2017,1085 LINDBERGH DR NE,212,Lindridge/Martin Manor,F,33.81842,-84.35253,
LARCENY-FROM VEHICLE,170351843,02/04/2017,725 ALINE DR NW,112,Collier Heights,I,33.77518,-84.48878,
LARCENY-NON VEHICLE,170351896,02/04/2017,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,170351994,02/04/2017,748 LAVERNE DR NW,112,Collier Heights,I,33.77549,-84.48813,
LARCENY-FROM VEHICLE,170352006,02/04/2017,3830 PRINCETON LAKES CT SW,414,Princeton Lakes,P,33.65666,-84.51318,
BURGLARY-RESIDENCE,170352104,02/04/2017,999 CAMILLA ST SW,104,Ashview Heights,T,33.75058,-84.42041,
LARCENY-FROM VEHICLE,170352125,02/04/2017,811 SPRINGDALE PL SW,309,Perkerson,X,33.69291,-84.41524,
AGG ASSAULT,170352221,02/04/2017,3608 OAKSHIRE WAY SE,313,South River Gardens,Z,33.65853,-84.35054,
LARCENY-FROM VEHICLE,170352233,02/04/2017,2440 BARGE RD SW,413,,P,33.68845,-84.50578,
LARCENY-NON VEHICLE,170352267,02/04/2017,1119 CENTER ST NW,501,Home Park,E,33.78536,-84.4027,
LARCENY-FROM VEHICLE,170352292,02/04/2017,3660 MARTIN L KING JR DR SW,407,Adamsville,H,33.76217,-84.50865,
LARCENY-FROM VEHICLE,170352302,02/04/2017,3580 CAMPBELLTON RD SW,413,,P,33.6899,-84.50584,
BURGLARY-RESIDENCE,170352315,02/04/2017,937 PARSONS ST SW,104,Ashview Heights,T,33.75126,-84.41822,
BURGLARY-RESIDENCE,170352407,02/04/2017,1691 PIPER CIR SE,612,East Atlanta,W,33.72695,-84.33245,
BURGLARY-RESIDENCE,170352440,02/04/2017,1623 MILLS ACRES DRIVE SW,409,Cascade Heights,I,33.71215,-84.47013,
LARCENY-NON VEHICLE,170341168,02/03/2017,134 PEACHTREE STREET SW,508,East Chastain Park,B,33.85782,-84.38159,
LARCENY-FROM VEHICLE,170341193,02/03/2017,4387 CARMAIN DR NE,209,North Buckhead,B,33.871,-84.35955,
LARCENY-FROM VEHICLE,170341209,02/03/2017,99 UNIVERSITY AVE SW,304,Peoplestown,V,33.72181,-84.39107,
AUTO THEFT,170341290,02/03/2017,2012 DONALD LEE HOLLOWELL PKWY NW     ,107,Grove Park,J,33.77668,-84.45107,
LARCENY-FROM VEHICLE,170341308,02/03/2017,1000 NORTHSIDE DR NW,501,Home Park,E,33.78196,-84.40835,
BURGLARY-NONRES,170341324,02/03/2017,43 ABERDEEN ST NE,609,Edgewood,O,33.75483,-84.3444,
LARCENY-FROM VEHICLE,170341336,02/03/2017,1016 HOWELL MILL RD NW,501,Home Park,E,33.78183,-84.41244,
LARCENY-NON VEHICLE,170341356,02/03/2017,2805 METROPOLITAN PKWY SW,311,Hammond Park,X,33.67848,-84.40832,
RAPE,170341369,02/03/2017,631 HARWELL RD NW @APS USHER ES,112,Collier Heights,I,33.77247,-84.49395,
BURGLARY-RESIDENCE,170341370,02/03/2017,189 BURBANK DR SW,104,Mozley Park,K,33.74989,-84.42897,
LARCENY-NON VEHICLE,170341399,02/03/2017,2482 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75219,-84.46878,
LARCENY-FROM VEHICLE,170341506,02/03/2017,134 FORSYTH ST SW,512,Downtown,M,33.75084,-84.39481,
AGG ASSAULT,170341512,02/03/2017,2085 GRANT RD SW,412,Ben Hill Terrace,P,33.69756,-84.51976,
AGG ASSAULT,170341617,02/03/2017,2185 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75237,-84.46313,
AUTO THEFT,170341639,02/03/2017,2700 DEARWOOD DR SW,311,Hammond Park,X,33.68038,-84.40484,
LARCENY-FROM VEHICLE,170341647,02/03/2017,3279 ROSWELL RD NE,208,Buckhead Forest,B,33.84482,-84.37999,
LARCENY-FROM VEHICLE,170341648,02/03/2017,1272 W PACES FERRY RD NW,202,West Paces Ferry/Northside,A,33.84862,-84.42869,
LARCENY-FROM VEHICLE,170341689,02/03/2017,1941 WESTWOOD AVE SW,404,Westwood Terrace,I,33.73914,-84.45113,
ROBBERY-PEDESTRIAN,170341700,02/03/2017,3006 DELMAR LN NW,111,,I,33.75419,-84.48542,
LARCENY-NON VEHICLE,170341778,02/03/2017,3393 PEACHTREE RD NE @Multiple,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,170341806,02/03/2017,1275 CAROLINE ST NE ,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,170341808,02/03/2017,3393 PEACHTREE RD NE ,210,Lenox,B,33.84676,-84.36212,
AGG ASSAULT,170341834,02/03/2017,673 RHODES ST NW,102,Vine City,L,33.75704,-84.40961,
AUTO THEFT,170341860,02/03/2017,1660 PEACHTREE ST NW,502,Midtown,E,33.79874,-84.39164,
LARCENY-FROM VEHICLE,170341865,02/03/2017,465 N HIGHLAND AVE NE,602,Inman Park,N,33.7668,-84.3528,
LARCENY-NON VEHICLE,170341919,02/03/2017,1275 CAROLINE ST NE ,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,170341957,02/03/2017,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75177,-84.4857,
AGG ASSAULT,170341991,02/03/2017,307 RICHARDSON ST SW,303,Mechanicsville,V,33.74084,-84.39767,
LARCENY-FROM VEHICLE,170342101,02/03/2017,3232 PEACHTREE RD NE,208,Buckhead Forest,B,33.8426,-84.37329,
LARCENY-FROM VEHICLE,170342172,02/03/2017,1783 JOHNSON RD NW,110,Rockdale,G,33.78547,-84.44593,
AGG ASSAULT,170342200,02/03/2017,2950 MARTIN LUTHER KING JR DR,405,Harland Terrace,I,33.75384,-84.48423,
LARCENY-FROM VEHICLE,170342245,02/03/2017,1210 MENLO DR NW,203,Blandtown,D,33.78744,-84.42407,
LARCENY-NON VEHICLE,170342267,02/03/2017,265 PEACHTREE CENTER AVE NE,509,Downtown,M,33.76161,-84.38592,
AGG ASSAULT,170342277,02/03/2017,1572 HARDEE ST NE,609,Edgewood,O,33.75546,-84.33644,
LARCENY-FROM VEHICLE,170342305,02/03/2017,567 OAKDALE RD NE,608,Candler Park,N,33.76459,-84.33423,
LARCENY-FROM VEHICLE,170342316,02/03/2017,1093 HEMPHILL AVE NW,501,Home Park,E,33.78466,-84.40561,
AGG ASSAULT,170342326,02/03/2017,1160 EUCLID AVE NE,602,Inman Park,N,33.76543,-84.34965,
LARCENY-NON VEHICLE,170342426,02/03/2017,3730 CARMIA DR SW @PUBLIX - CARMIA,414,Princeton Lakes,P,33.65573,-84.5109,
LARCENY-NON VEHICLE,170342466,02/03/2017,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,170342513,02/03/2017,2115 PIEDMONT RD NE ,212,Morningside/Lenox Park,F,33.81235,-84.36578,
BURGLARY-RESIDENCE,170342594,02/03/2017,1630 LAURELWOOD DR SW,409,Adams Park,R,33.7102,-84.46684,
AGG ASSAULT,170342675,02/03/2017,301 JOSEPH E LOWERY BLVD NW,102,Vine City,L,33.763,-84.41736,
LARCENY-FROM VEHICLE,170342688,02/03/2017,110 MARIETTA ST NW,511,Downtown,M,33.75674,-84.39257,
LARCENY-NON VEHICLE,170342718,02/03/2017,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,170342779,02/03/2017,870 INMAN VILLAGE PKWY NE,602,Inman Park,N,33.76116,-84.36047,
LARCENY-FROM VEHICLE,170342781,02/03/2017,339 14TH ST NW,501,Home Park,E,33.78619,-84.39874,
LARCENY-FROM VEHICLE,170342820,02/03/2017,2441 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.8219,-84.3673,
ROBBERY-COMMERCIAL,170342831,02/03/2017,448 MORELAND AVE NE,602,Inman Park,N,33.76654,-84.34916,
ROBBERY-PEDESTRIAN,170342881,02/03/2017,21 14TH ST NE,503,Midtown,E,33.7863,-84.38715,
LARCENY-FROM VEHICLE,170342941,02/03/2017,1717 WILLMA DR NW,110,West Highlands,G,33.79251,-84.44719,
LARCENY-FROM VEHICLE,170342948,02/03/2017,812 LULLWATER RD NE,608,Druid Hills,N,33.77675,-84.33603,
LARCENY-FROM VEHICLE,170342963,02/03/2017,1045 LANIER BLVD NE,601,Virginia Highland,F,33.78333,-84.35286,
LARCENY-FROM VEHICLE,170342969,02/03/2017,3660 CAMP CREEK PKWY SW,414,Princeton Lakes,P,33.65486,-84.50787,
LARCENY-FROM VEHICLE,170343021,02/03/2017,1004 MCMILLAN ST NW,501,Home Park,E,33.78224,-84.40423,
AGG ASSAULT,170343023,02/03/2017,891 ROCK ST NW,102,Vine City,L,33.76231,-84.41672,
LARCENY-NON VEHICLE,170348014,02/03/2017,6000 S TERMINAL PKWY,704,,,33.63751,-84.44824,
LARCENY-NON VEHICLE,170331450,02/03/2017,2045 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.7774,-84.45214,
AUTO THEFT,170341018,02/03/2017,951 GLENWOOD AVE SE,607,Ormewood Park,W,33.73957,-84.3569,
AUTO THEFT,170341035,02/03/2017,761 SIDNEY MARCUS BLVD NE @QUICK TRIP - SIDNEY,211,Lindbergh/Morosgo,B,33.82545,-84.36218,
BURGLARY-NONRES,170341138,02/03/2017,1025 MCDONOUGH BLVD SE,308,Thomasville Heights,Z,33.7033,-84.35063,
AGG ASSAULT,170340019,02/03/2017,1274 KENILWORTH DR SW,403,Venetian Hills,S,33.72028,-84.43387,
LARCENY-FROM VEHICLE,170340057,02/03/2017,758 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77412,-84.36228,
BURGLARY-RESIDENCE,170340094,02/03/2017,1849 BAYBERRY DR SW,408,Venetian Hills,S,33.71621,-84.44827,
LARCENY-NON VEHICLE,170340363,02/03/2017,227 10TH ST NE,503,Midtown,E,33.78169,-84.37991,
AUTO THEFT,170340422,02/03/2017,3015 JONESBORO RD SE,312,Orchard Knob,Z,33.67229,-84.37254,
ROBBERY-PEDESTRIAN,170340551,02/03/2017,655 PARKWAY DR NE,603,Old Fourth Ward,M,33.77246,-84.37253,
AGG ASSAULT,170340675,02/03/2017,2002 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.70085,-84.38734,
LARCENY-FROM VEHICLE,170340783,02/03/2017,1153 PENN CT SE,308,Thomasville Heights,Z,33.7021,-84.36083,
ROBBERY-PEDESTRIAN,170340832,02/03/2017,2020 CAMPBELLTON RD SW ,410,Adams Park,R,33.70653,-84.45745,
LARCENY-FROM VEHICLE,170340878,02/03/2017,2165 PERKERSON RD SW,309,Perkerson,X,33.69464,-84.41182,
LARCENY-NON VEHICLE,170340920,02/03/2017,937 BERKSHIRE RD NE   ,213,Morningside/Lenox Park,F,33.80088,-84.35629,
LARCENY-NON VEHICLE,170350018,02/03/2017,100 CENTENNIAL OLYMPIC PARK DR SW,507,Downtown,M,33.75711,-84.39504,
ROBBERY-PEDESTRIAN,170330063,02/02/2017,968 SAINT CHARLES AVE NE      ,601,Virginia Highland,F,33.77574,-84.35571,
LARCENY-FROM VEHICLE,170330220,02/02/2017,1424 S GORDON ST SW,404,Westview,T,33.73929,-84.43452,
LARCENY-NON VEHICLE,170330300,02/02/2017,590 CASCADE AVE SW @KROGER - CASCADE,402,West End,T,33.73812,-84.43276,
LARCENY-FROM VEHICLE,170330493,02/02/2017,495 WHITEHALL ST SW,507,Castleberry Hill,M,33.74405,-84.40386,
LARCENY-FROM VEHICLE,170330532,02/02/2017,1700 HOWELL MILL RD NW,204,Berkeley Park,D,33.80047,-84.41593,
AGG ASSAULT,170330678,02/02/2017,503 MITCHELL ST SW,101,Atlanta University Center,T,33.75397,-84.40355,
LARCENY-FROM VEHICLE,170330745,02/02/2017,294 PENELOPE DR NW,108,Penelope Neighbors,J,33.75478,-84.4496,
LARCENY-FROM VEHICLE,170330754,02/02/2017,1040 HUFF RD NW,203,Blandtown,D,33.78949,-84.42125,
AUTO THEFT,170330768,02/02/2017,2542 SANTA BARBARA DR NW,112,Collier Heights,I,33.7651,-84.47096,
AUTO THEFT,170330801,02/02/2017,2033 PINE CONE DR SW,412,Heritage Valley,P,33.7003,-84.50043,
AUTO THEFT,170330900,02/02/2017,580 FRASER ST SE;,304,Summerhill,V,33.73843,-84.38605,
LARCENY-NON VEHICLE,170331164,02/02/2017,232 FORSYTH ST SW @GREYHOUND BUS DEPOT,512,Downtown,M,33.74852,-84.39636,
LARCENY-FROM VEHICLE,170331202,02/02/2017,3157 PEACHTREE RD NE,206,Buckhead Village,B,33.84012,-84.37669,
AUTO THEFT,170331242,02/02/2017,775 FORMWALT ST SW,303,Mechanicsville,V,33.73372,-84.39604,
BURGLARY-NONRES,170331335,02/02/2017,2870 PEACHTREE RD NW,206,Peachtree Heights West,B,33.83278,-84.38428,
LARCENY-NON VEHICLE,170331425,02/02/2017,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,170331438,02/02/2017,250 PHARR RD NE,206,Buckhead Village,B,33.83732,-84.3786,
LARCENY-FROM VEHICLE,170331444,02/02/2017,895 AMSTERDAM AVE NE,601,Virginia Highland,F,33.78717,-84.35782,
LARCENY-FROM VEHICLE,170331447,02/02/2017,1760 CAHOON ST SW,306,Sylvan Hills,X,33.70821,-84.411,
LARCENY-FROM VEHICLE,170331461,02/02/2017,521 IRWIN ST NE,604,Old Fourth Ward,M,33.75746,-84.37041,
LARCENY-NON VEHICLE,170331467,02/02/2017,490 GLENN ST SW,303,Mechanicsville,V,33.73805,-84.40262,
BURGLARY-NONRES,170331486,02/02/2017,99 KROG ST NE,602,Inman Park,N,33.75667,-84.3639,
LARCENY-FROM VEHICLE,170331575,02/02/2017,3890 REDWINE RD SW,414,Princeton Lakes,P,33.6612,-84.51246,
ROBBERY-PEDESTRIAN,170331603,02/02/2017,999 ARDEN AVE SW,301,Sylvan Hills,X,33.71495,-84.41863,
AUTO THEFT,170331626,02/02/2017,2023 JONES RD NW,112,Collier Heights,I,33.77509,-84.49485,
LARCENY-FROM VEHICLE,170331659,02/02/2017,2283 GLENWOOD AVE SE,611,East Lake,O,33.73978,-84.31253,
BURGLARY-RESIDENCE,170331675,02/02/2017,1785 RIDGEWAY AVE NW,204,Underwood Hills,D,33.80369,-84.41622,
LARCENY-NON VEHICLE,170331681,02/02/2017,853 KINGS GRANT DR NW,112,Collier Heights,I,33.77754,-84.48294,
LARCENY-FROM VEHICLE,170331821,02/02/2017,1816 GIBEN RD SW,307,Betmar LaVilla,Y,33.7064,-84.39998,
AUTO THEFT,170331886,02/02/2017,1091 EUCLID AVE NE,602,Inman Park,N,33.7636,-84.35097,
LARCENY-NON VEHICLE,170331890,02/02/2017,3334 PEACHTREE RD NE,208,North Buckhead,B,33.84911,-84.37075,
LARCENY-FROM VEHICLE,170332010,02/02/2017,1955 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70339,-84.40806,
LARCENY-NON VEHICLE,170332126,02/02/2017,231 16TH ST NW,501,Atlantic Station,E,33.79019,-84.39554,
LARCENY-FROM VEHICLE,170332218,02/02/2017,3393 PEACHTREE RD,210,Lenox,B,33.84676,-84.36212,
BURGLARY-RESIDENCE,170332305,02/02/2017,3540 N CAMP CREEK PKWY SW,414,,P,33.67051,-84.50299,
LARCENY-NON VEHICLE,170332341,02/02/2017,800 PEACHTREE ST NE,505,Midtown,E,33.77659,-84.38459,
BURGLARY-RESIDENCE,170332370,02/02/2017,3957 IVY RD NE,209,North Buckhead,B,33.86315,-84.36969,
LARCENY-FROM VEHICLE,170332400,02/02/2017,40 BROWN AVE SE,305,South Atlanta,Y,33.71387,-84.38698,
LARCENY-NON VEHICLE,170332484,02/02/2017,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
BURGLARY-RESIDENCE,170332583,02/02/2017,1946 SANDTOWN RD SW,408,Venetian Hills,S,33.71878,-84.45158,
AGG ASSAULT,170332678,02/02/2017,835 NORTH AVE NW,103,English Avenue,L,33.77029,-84.41478,
AUTO THEFT,170332694,02/02/2017,349 DECATUR ST SE,604,Sweet Auburn,M,33.74993,-84.37706,
LARCENY-FROM VEHICLE,170332722,02/02/2017,800 W MARIETTA ST NW @METROPOINTE LOFTS,103,English Avenue,L,33.78022,-84.41514,
AUTO THEFT,170332763,02/02/2017,1709 WILLMA DR NW,110,West Highlands,G,33.79186,-84.44721,
LARCENY-FROM VEHICLE,170332825,02/02/2017,3670 CAMP CREEK PKWY SW,414,Princeton Lakes,P,33.655,-84.50859,
AGG ASSAULT,170332866,02/02/2017,732 CASCADE AVENUE SW,402,West End,T,33.73534,-84.43623,
AGG ASSAULT,170332875,02/02/2017,3181 DONALD LEE HOLLOWELL PKWY NW,113,Brookview Heights,G,33.78619,-84.49113,
LARCENY-NON VEHICLE,170332886,02/02/2017,3150 HOWELL MILL RD,201,,C,33.83951,-84.42835,
AGG ASSAULT,170332926,02/02/2017,22 DECATUR ST SE,510,Downtown,M,33.75383,-84.38872,
LARCENY-NON VEHICLE,170332975,02/02/2017,448 E SIDE AVE SE,612,East Atlanta,W,33.74176,-84.33974,
LARCENY-FROM VEHICLE,170332988,02/02/2017,1642 DEKALB AVE NE,608,Candler Park,N,33.76239,-84.33371,
LARCENY-FROM VEHICLE,170333020,02/02/2017,771 LINDBERGH DR NE,211,Lindbergh/Morosgo,B,33.82021,-84.36295,
LARCENY-FROM VEHICLE,170333032,02/02/2017,821 RALPH MCGILL BLVD NE,602,Poncey-Highland,N,33.76792,-84.35911,
BURGLARY-RESIDENCE,170333047,02/02/2017,3440 BOULDER PARK DR SW,407,Mays,H,33.75004,-84.50063,
LARCENY-FROM VEHICLE,170333054,02/02/2017,375 LUCKIE ST NW,504,Downtown,M,33.76494,-84.39578,
AUTO THEFT,170333064,02/02/2017,3655 ROSWELL RD NE,209,North Buckhead,B,33.8547,-84.38255,
LARCENY-FROM VEHICLE,170333093,02/02/2017,865 JUNIPER ST NE,505,Midtown,E,33.77765,-84.38247,
ROBBERY-PEDESTRIAN,170333098,02/02/2017,1116 FAIR ST,104,Ashview Heights,T,33.74882,-84.42415,
LARCENY-FROM VEHICLE,170333110,02/02/2017,180 WALKER ST SW,507,Castleberry Hill,M,33.74964,-84.40132,
LARCENY-FROM VEHICLE,170333126,02/02/2017,1588 JOHNSON RD NW,110,Rockdale,G,33.78572,-84.44289,
LARCENY-NON VEHICLE,170333149,02/02/2017,40 PEACHTREE VALLEY RD NE,207,,E,33.81096,-84.39145,
LARCENY-FROM VEHICLE,170333158,02/02/2017,2020 BOLTON RD NW,203,Riverside,D,33.81125,-84.47594,
ROBBERY-COMMERCIAL,170333189,02/02/2017,2075 ALISON CT SW,410,Campbellton Road,R,33.70105,-84.45656,
LARCENY-FROM VEHICLE,170338052,02/02/2017,6023 S TERMINAL BYWY,704,,,33.6397,-84.44398,
LARCENY-FROM VEHICLE,170280985,02/02/2017,1154 MECASLIN ST,501,Home Park,E,33.7862,-84.39981,
HOMICIDE,170330215012,02/02/2017,2909 CAMPBELTON RD SW,409,Southwest,R,33.70025,-84.48473,
LARCENY-FROM VEHICLE,170312640,02/01/2017,1115 DONALD L. HOLLOWELL PKWY NW,104,Downtown,M,33.74816,-84.39459,
AGG ASSAULT,170320078,02/01/2017,953 WASHINGTON ST SW,304,Peoplestown,V,33.72902,-84.39106,
AUTO THEFT,170320634,02/01/2017,1663 NORTH AVE NW,107,Grove Park,J,33.76825,-84.44217,
ROBBERY-PEDESTRIAN,170320712,02/01/2017,656 ERIN AVE SW,301,Capitol View,X,33.7193,-84.40909,
LARCENY-NON VEHICLE,170320859,02/01/2017,1163 METROPOLITAN PKWY SW,301,Adair Park,V,33.72317,-84.40816,
AUTO THEFT,170320877,02/01/2017,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403,
AUTO THEFT,170320925,02/01/2017,407 COLLIER RIDGE DR NW,112,Collier Heights,I,33.76629,-84.47629,
LARCENY-NON VEHICLE,170320947,02/01/2017,949 WASHINGTON ST SW;,304,Peoplestown,V,33.72911,-84.39106,
LARCENY-FROM VEHICLE,170320973,02/01/2017,1667 LAUREL AVE NW,203,Hills Park,D,33.80167,-84.44191,
LARCENY-FROM VEHICLE,170320984,02/01/2017,3092 PIEDMONT RD NE,206,Buckhead Village,B,33.8399,-84.37007,
LARCENY-FROM VEHICLE,170320993,02/01/2017,1566 ARGULE LN NW,110,Rockdale,G,33.7867,-84.44456,
LARCENY-NON VEHICLE,170321036,02/01/2017,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,170321053,02/01/2017,189 HERMER CIR NW,111,,I,33.75779,-84.48543,
LARCENY-FROM VEHICLE,170321087,02/01/2017,1328 AVALON PL NE,213,Morningside/Lenox Park,F,33.79101,-84.3523,
LARCENY-NON VEHICLE,170321247,02/01/2017,1801 WOODCLIFFE TER NE,213,Morningside/Lenox Park,F,33.80396,-84.35777,
LARCENY-FROM VEHICLE,170321261,02/01/2017,15 WALL ST,511,Downtown,M,33.75286,-84.3912,
LARCENY-FROM VEHICLE,170321284,02/01/2017,1571 VENETIAN DR SW,408,Venetian Hills,S,33.71481,-84.44003,
LARCENY-FROM VEHICLE,170321321,02/01/2017,871 SPRINGDALE RD NE,608,Druid Hills,N,33.77792,-84.34247,
ROBBERY-PEDESTRIAN,170321359,02/01/2017,3589 KINGSBORO RD NE,210,Ridgedale Park,B,33.85226,-84.35103,
AGG ASSAULT,170321371,02/01/2017,1510 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.77141,-84.43742,
LARCENY-NON VEHICLE,170321378,02/01/2017,878 NORWOOD RD SE,308,Norwood Manor,Z,33.697,-84.36061,
LARCENY-FROM VEHICLE,170321461,02/01/2017,2399 PARKLAND DR NE,211,Lindbergh/Morosgo,B,33.81948,-84.36425,
LARCENY-FROM VEHICLE,170321466,02/01/2017,3718 ROSWELL RD NE,209,East Chastain Park,B,33.85678,-84.3824,
LARCENY-FROM VEHICLE,170321588,02/01/2017,415 ARMOUR DR NE,212,,F,33.81267,-84.37412,
LARCENY-NON VEHICLE,170321604,02/01/2017,891 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77344,-84.35822,
BURGLARY-RESIDENCE,170321627,02/01/2017,415 FAIRBURN RD SW,407,Fairburn Mays,H,33.74349,-84.50968,
LARCENY-NON VEHICLE,170321678,02/01/2017,116 RICHARDSON ST SE,304,Summerhill,V,33.74103,-84.38353,
BURGLARY-RESIDENCE,170321759,02/01/2017,4051 SOUTHWOOD CIR SW,412,Ben Hill Terrace,P,33.69627,-84.52076,
LARCENY-NON VEHICLE,170321772,02/01/2017,1385 WEST AVE NW,107,Grove Park,J,33.7659,-84.43319,
LARCENY-NON VEHICLE,170321817,02/01/2017,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-FROM VEHICLE,170321849,02/01/2017,889 WYLIE ST SE,606,Reynoldstown,N,33.75244,-84.35808,
AUTO THEFT,170321902,02/01/2017,1892 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.7026,-84.40777,
LARCENY-NON VEHICLE,170321907,02/01/2017,49 BENNETT ST NW,207,,C,33.81199,-84.39435,
AGG ASSAULT,170321969,02/01/2017,3675 ZIP INDUSTRIAL BLVD SE,313,Blair Villa/Poole Creek,Z,33.65697,-84.38717,
LARCENY-FROM VEHICLE,170322164,02/01/2017,59 HONOUR AVE NW,206,South Tuxedo Park,B,33.85209,-84.38425,
LARCENY-FROM VEHICLE,170322247,02/01/2017,2767 METROPOLITAN PKWY SW,311,Hammond Park,X,33.67925,-84.40813,
LARCENY-NON VEHICLE,170322275,02/01/2017,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,208,North Buckhead,B,33.84911,-84.37075,
LARCENY-NON VEHICLE,170322472,02/01/2017,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,170322491,02/01/2017,2429 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75246,-84.46669,
LARCENY-NON VEHICLE,170322552,02/01/2017,1401 MORELAND AVE SE,607,Custer/McDonough/Guice,W,33.71609,-84.34985,
BURGLARY-RESIDENCE,170322567,02/01/2017,320 FAIRBURN RD SW,407,Fairburn Mays,H,33.7451,-84.50858,
BURGLARY-RESIDENCE,170322653,02/01/2017,540 HUMPHRIES ST SW,303,Mechanicsville,V,33.7399,-84.40488,
LARCENY-NON VEHICLE,170322744,02/01/2017,650 NORTH AVE NE,603,Old Fourth Ward,M,33.77121,-84.36478,
LARCENY-NON VEHICLE,170322749,02/01/2017,969 MARIETTA ST NW,504,Marietta Street Artery,E,33.77828,-84.4091,
AUTO THEFT,170322775,02/01/2017,1041 GUN CLUB RD NW,110,Grove Park,J,33.78337,-84.4567,
AUTO THEFT,170322883,02/01/2017,102 OLLIE ST NW @WASHINGTON PARK,105,Washington Park,K,33.75735,-84.4214,
LARCENY-NON VEHICLE,170322902,02/01/2017,704 CLIFTON RD SE,612,East Atlanta,W,33.73469,-84.32987,
LARCENY-NON VEHICLE,170322921,02/01/2017,880 GLENWOOD AVE SE,606,Grant Park,W,33.73991,-84.35917,
LARCENY-NON VEHICLE,170322922,02/01/2017,199 12TH ST NE,503,Midtown,E,33.78399,-84.38073,
ROBBERY-PEDESTRIAN,170323087,02/01/2017,660 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.765,-84.36578,
