UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
BURGLARY-NONRES,163410614,12/06/2016,2325 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.81873,-84.35142,
BURGLARY-NONRES,163410621,12/06/2016,727 WYLIE ST SE,606,Cabbagetown,N,33.75204,-84.36355,
AUTO THEFT,163410641,12/06/2016,570 GLENWOOD PL SE,607,Ormewood Park,W,33.73871,-84.35465,
LARCENY-NON VEHICLE,163410662,12/06/2016,388 LUCKIE ST NW ,504,Downtown,M,33.76516,-84.3964,
LARCENY-FROM VEHICLE,163410684,12/06/2016,430 LINDBERGH DR NE,206,Garden Hills,B,33.82227,-84.37336,
LARCENY-FROM VEHICLE,163410760,12/06/2016,921 HOWELL MILL RD NW,501,Home Park,E,33.78016,-84.41015,
BURGLARY-NONRES,163410845,12/06/2016,1195 WOODLAND AVE NE,213,Lindridge/Martin Manor,F,33.81404,-84.34892,
LARCENY-NON VEHICLE,163410861,12/06/2016,2563 MARTIN L KING JR DR NW,111,Harland Terrace,I,33.75367,-84.47167,
LARCENY-NON VEHICLE,163410912,12/06/2016,1447 PEACHTREE ST NE,502,Midtown,E,33.79443,-84.38682,
LARCENY-FROM VEHICLE,163410920,12/06/2016,2479 ABNER TER NW,110,Carver Hills,G,33.80063,-84.46635,
LARCENY-FROM VEHICLE,163410948,12/06/2016,632 BOULEVARD NE,603,Old Fourth Ward,M,33.77184,-84.37193,
AGG ASSAULT,163411021,12/06/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265,
BURGLARY-RESIDENCE,163411065,12/06/2016,476 WILMER ST NE,603,Old Fourth Ward,M,33.76741,-84.36652,
LARCENY-FROM VEHICLE,163411094,12/06/2016,375 HASCALL RD NW,207,Loring Heights,E,33.79737,-84.40009,
LARCENY-NON VEHICLE,163411138,12/06/2016,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,208,North Buckhead,B,33.84911,-84.37075,
ROBBERY-PEDESTRIAN,163411154,12/06/2016,650 PONCE DE LEON AVE NE @WHOLE FOODS - PONCE,506,Midtown,E,33.7752,-84.36584,
LARCENY-FROM VEHICLE,163411242,12/06/2016,498 HAROLD AVE NE,608,Lake Claire,N,33.76774,-84.33095,
LARCENY-NON VEHICLE,163411272,12/06/2016,2419 HOSEA L WILLIAMS DR SE,611,East Lake,O,33.75079,-84.30785,
LARCENY-FROM VEHICLE,163411300,12/06/2016,207 PEACHTREE CENTER AVE NE,509,Downtown,M,33.7602,-84.38554,
ROBBERY-COMMERCIAL,163411310,12/06/2016,2132 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70577,-84.45812,
LARCENY-NON VEHICLE,163411328,12/06/2016,2539 PIEDMONT RD NE @TARGET - PIEDMONT,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
AGG ASSAULT,163411334,12/06/2016,902 DONALD LEE HOLLOWELL PKWY,103,Bankhead,K,33.7725,-84.42524,
AUTO THEFT,163411351,12/06/2016,386 SINCLAIR AVE NE,602,Inman Park,N,33.76491,-84.35346,
LARCENY-NON VEHICLE,163411384,12/06/2016,680 VALLEY GREEN DR NE,209,North Buckhead,B,33.87444,-84.36643,
BURGLARY-RESIDENCE,163411399,12/06/2016,444 OVERBROOK DR NW,205,Collier Hills,C,33.81191,-84.40327,
LARCENY-FROM VEHICLE,163411434,12/06/2016,3434 ROSWELL RD NW,206,South Tuxedo Park,B,33.8473,-84.38315,
LARCENY-FROM VEHICLE,163411450,12/06/2016,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-FROM VEHICLE,163411538,12/06/2016,965 HOWELL MILL RD NW,501,Home Park,E,33.78116,-84.4107,
LARCENY-FROM VEHICLE,163411584,12/06/2016,768 MARIETTA ST NW,504,Marietta Street Artery,E,33.77331,-84.40403,
LARCENY-NON VEHICLE,163411627,12/06/2016,3393 PEACHTREE RD NE,210,Lenox,B,33.84884,-84.36475,
BURGLARY-RESIDENCE,163411716,12/06/2016,117 STAFFORD ST SW,105,Mozley Park,K,33.75193,-84.42729,
LARCENY-FROM VEHICLE,163411771,12/06/2016,415 FAIRBURN RD SW,407,Fairburn Mays,H,33.74349,-84.50968,
LARCENY-NON VEHICLE,163411781,12/06/2016,473 CHAPPELL RD NW,106,Bankhead,K,33.7683,-84.43281,
LARCENY-NON VEHICLE,163411785,12/06/2016,2907 3RD AVE SW,311,Hammond Park,X,33.67626,-84.40562,
AGG ASSAULT,163411812,12/06/2016,1968 PEACHTREE RD NW @PIEDMONT HOSPITAL,207,,E,33.81,-84.39583,
LARCENY-NON VEHICLE,163411828,12/06/2016,1955 MORELAND AVE SE,308,Thomasville Heights,Z,33.70235,-84.34959,
AUTO THEFT,163411913,12/06/2016,1616 PIEDMONT AVE NE @ANSLEY FOREST APT,213,Piedmont Heights,F,33.79958,-84.36811,
AUTO THEFT,163411945,12/06/2016,2766 METROPOLITAN PKWY SW,311,Hammond Park,X,33.67967,-84.40736,
LARCENY-FROM VEHICLE,163411990,12/06/2016,58 6TH ST NE,505,Midtown,E,33.7775,-84.3853,
LARCENY-FROM VEHICLE,163412029,12/06/2016,1695 NORTHSIDE DR NW,207,Loring Heights,E,33.80107,-84.40742,
LARCENY-FROM VEHICLE,163412089,12/06/2016,385 ENOTA PL SW,404,Westview,T,33.74466,-84.43419,
LARCENY-FROM VEHICLE,163412125,12/06/2016,3550 CAMPBELLTON RD SW,413,,P,33.68984,-84.50491,
LARCENY-FROM VEHICLE,163412166,12/06/2016,1720 PEACHTREE ST NW,207,Brookwood,E,33.80093,-84.39349,
LARCENY-NON VEHICLE,163412189,12/06/2016,20 BROAD ST SW,511,Downtown,M,33.75199,-84.39024,
LARCENY-FROM VEHICLE,163412210,12/06/2016,1016 HOWELL MILL RD NW,501,Home Park,E,33.78183,-84.41244,
BURGLARY-RESIDENCE,163412250,12/06/2016,67 ATLANTA AVE SE,304,Peoplestown,V,33.73014,-84.38574,
LARCENY-NON VEHICLE,163412315,12/06/2016,3790 BROOK WAY SW,407,Wisteria Gardens,H,33.75311,-84.50891,
ROBBERY-PEDESTRIAN,163412371,12/06/2016,1345 DONNELLY AVE SW,402,West End,T,33.73601,-84.4316,
LARCENY-NON VEHICLE,163412402,12/06/2016,267 MARIETTA ST NW,508,Downtown,M,33.76083,-84.39538,
BURGLARY-RESIDENCE,163412435,12/06/2016,373 LEGACY DR SW,104,Harris Chiles,T,33.74387,-84.41937,
LARCENY-NON VEHICLE,163412478,12/06/2016,2841 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68845,-84.49328,
LARCENY-FROM VEHICLE,163412541,12/06/2016,935 MARIETTA ST NW,504,Marietta Street Artery,E,33.77795,-84.40849,
LARCENY-NON VEHICLE,163412559,12/06/2016,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,163412609,12/06/2016,3368 PEACHTREE RD NE,208,North Buckhead,B,33.84713,-84.36802,
LARCENY-FROM VEHICLE,163412615,12/06/2016,933 WATKINS ST NW,501,Home Park,E,33.78038,-84.4088,
BURGLARY-RESIDENCE,163412665,12/06/2016,186 WYMAN ST SE,610,Kirkwood,O,33.74821,-84.33295,
LARCENY-NON VEHICLE,163412692,12/06/2016,590 CASCADE AVE SW @KROGER - CASCADE,402,West End,T,33.73812,-84.43276,
LARCENY-FROM VEHICLE,163412699,12/06/2016,1544 PIEDMONT AVE,213,Piedmont Heights,F,33.79789,-84.37101,
LARCENY-NON VEHICLE,163412717,12/06/2016,1371 MARKET ST,501,Atlantic Station,E,33.7921,-84.39466,
AUTO THEFT,163412719,12/06/2016,3550 CAMPBELLTON RD SW,413,,P,33.68984,-84.50491,
ROBBERY-PEDESTRIAN,163412720,12/06/2016,420 NEW JERSEY NW,108,Grove Park,J,33.7665,-84.45615,
LARCENY-FROM VEHICLE,163412743,12/06/2016,938 WATKINS ST NW,501,Home Park,E,33.78046,-84.40927,
LARCENY-FROM VEHICLE,163412771,12/06/2016,3097 PIEDMONT RD NE,211,Peachtree Park,B,33.84034,-84.36887,
LARCENY-FROM VEHICLE,163412788,12/06/2016,842 N HIGHLAND AVE NE,601,Virginia Highland,F,33.7775,-84.3529,
LARCENY-NON VEHICLE,163412828,12/06/2016,795 BELLEMEADE AVE NW,204,Berkeley Park,D,33.80052,-84.41482,
AUTO THEFT,163412877,12/06/2016,2657 LENOX RD NE,210,Pine Hills,B,33.82662,-84.35358,
AGG ASSAULT,163412899,12/06/2016,1181 JOSEPH E BOONE BLVD NW,106,Bankhead,K,33.7636,-84.4263,
LARCENY-FROM VEHICLE,163412910,12/06/2016,2890 N FULTON DR NE,206,Garden Hills,B,33.83158,-84.37848,
LARCENY-FROM VEHICLE,163412920,12/06/2016,55 BRADLEY ST SE,604,Old Fourth Ward,M,33.75271,-84.36896,
AGG ASSAULT,163412978,12/06/2016,943 PEACHTREE ST NE,503,Midtown,E,33.78041,-84.38402,
LARCENY-FROM VEHICLE,163413004,12/06/2016,2 6TH ST NE,505,Midtown,E,33.77762,-84.38707,
LARCENY-FROM VEHICLE,163413028,12/06/2016,508 MAIN ST NE,211,Lindbergh/Morosgo,B,33.82278,-84.3701,
LARCENY-FROM VEHICLE,163413038,12/06/2016,3179 PEACHTREE RD NE,206,Buckhead Village,B,33.84096,-84.37549,
LARCENY-FROM VEHICLE,163413065,12/06/2016,1237 OAK GROVE AVE SE,612,East Atlanta,W,33.74264,-84.34694,
LARCENY-NON VEHICLE,163418036,12/06/2016,6000 SOUTH TERMINAL PARKWAY,706,,,33.64184,-84.4477,
LARCENY-FROM VEHICLE,163392158,12/05/2016,800 MARIETTA ST NW,504,Marietta Street Artery,E,33.77381,-84.40575,
BURGLARY-RESIDENCE,163392167,12/05/2016,1150 ASTOR AVE SW,306,Sylvan Hills,X,33.70137,-84.42678,
LARCENY-FROM VEHICLE,163400048,12/05/2016,2809 PEACHTREE RD NE,206,Garden Hills,B,33.83157,-84.38498,
BURGLARY-NONRES,163400069,12/05/2016,671 MORELAND AVE SE,607,Ormewood Park,W,33.73599,-84.3494,
LARCENY-FROM VEHICLE,163400132,12/05/2016,800 SIDNEY MARCUS BLVD NE,211,Lindbergh/Morosgo,B,33.82674,-84.36131,
ROBBERY-PEDESTRIAN,163400266,12/05/2016,3843 JONESBORO RD SE,313,South River Gardens,Z,33.64933,-84.36635,
BURGLARY-NONRES,163400413,12/05/2016,361 PARKWAY DR NE,603,Old Fourth Ward,M,33.7643,-84.37323,
LARCENY-FROM VEHICLE,163400497,12/05/2016,398 NOLAND ST SE,305,Chosewood Park,Y,33.71953,-84.37508,
AUTO THEFT,163400498,12/05/2016,3183 PEACHTREE RD NE,206,Buckhead Village,B,33.84063,-84.37497,
LARCENY-NON VEHICLE,163400525,12/05/2016,112 COURTLAND ST NE,510,Downtown,M,33.7574,-84.38475,
AUTO THEFT,163400583,12/05/2016,310 THOMASVILLE BLVD,308,Thomasville Heights,Z,33.70559,-84.35628,
LARCENY-FROM VEHICLE,163400620,12/05/2016,970 BERNE ST SE,607,Ormewood Park,W,33.73675,-84.35618,
LARCENY-NON VEHICLE,163400720,12/05/2016,273 12TH ST NE,502,Midtown,E,33.78315,-84.37907,
LARCENY-FROM VEHICLE,163400750,12/05/2016,3645 SOUTHSIDE INDUSTRIAL PKWY SE,313,Blair Villa/Poole Creek,Z,33.65833,-84.37332,
LARCENY-NON VEHICLE,163400782,12/05/2016,864 SPRING ST NW,505,Midtown,E,33.77911,-84.38932,
LARCENY-FROM VEHICLE,163400815,12/05/2016,1958 HOLLYWOOD RD NW,203,Riverside,D,33.80908,-84.47235,
BURGLARY-RESIDENCE,163400880,12/05/2016,626 FORMWALT ST SW,303,Mechanicsville,V,33.73749,-84.39571,
LARCENY-FROM VEHICLE,163400885,12/05/2016,600 GREENSFERRY AVE SW,101,The Villages at Castleberry H,T,33.74662,-84.40755,
LARCENY-FROM VEHICLE,163400928,12/05/2016,1635 WILDWOOD RD NE   ,213,Morningside/Lenox Park,F,33.79932,-84.34927,
AGG ASSAULT,163401000,12/05/2016,763 CASCADE AVE SW,404,Westview,T,33.73439,-84.43707,
AGG ASSAULT,163401018,12/05/2016,514 FLATSHOALS AVE SE,612,East Atlanta,W,33.74014,-84.34537,
LARCENY-FROM VEHICLE,163401111,12/05/2016,1919 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70278,-84.41017,
LARCENY-FROM VEHICLE,163401134,12/05/2016,1888 PEACHTREE RD ,207,Ardmore,E,33.80648,-84.39432,
LARCENY-NON VEHICLE,163401190,12/05/2016,609 VIRGINIA AVE NE,601,Virginia Highland,F,33.78138,-84.36691,
LARCENY-FROM VEHICLE,163401228,12/05/2016,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-FROM VEHICLE,163401297,12/05/2016,1892 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.80673,-84.41316,
AUTO THEFT,163401299,12/05/2016,1860 MEMORIAL DR SE,610,Kirkwood,O,33.74774,-84.32665,
LARCENY-NON VEHICLE,163401367,12/05/2016,3440 PEACHTREE RD NE,208,North Buckhead,B,33.85166,-84.36235,
BURGLARY-RESIDENCE,163401389,12/05/2016,1820 PEACHTREE RD NW,207,Ardmore,E,33.80499,-84.39381,
LARCENY-NON VEHICLE,163401392,12/05/2016,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-FROM VEHICLE,163401399,12/05/2016,826 MARIETTA ST NW,504,Marietta Street Artery,E,33.77477,-84.4067,
LARCENY-FROM VEHICLE,163401421,12/05/2016,954 HIGHTOWER RD NW @ENGLISH MANOR APT,113,Carey Park,G,33.78121,-84.47505,
BURGLARY-RESIDENCE,163401442,12/05/2016,1180 DOLPHIN DR SW,406,Cascade Avenue/Road,S,33.72338,-84.46165,
LARCENY-NON VEHICLE,163401489,12/05/2016,3556 EMPIRE BLVD SW,312,Glenrose Heights,Z,33.65717,-84.39095,
BURGLARY-RESIDENCE,163401532,12/05/2016,968 MANIGAULT ST SE,606,Reynoldstown,N,33.75112,-84.35536,
LARCENY-FROM VEHICLE,163401562,12/05/2016,2144 BOULEVARD GRANADA SW,409,Adams Park,R,33.71659,-84.45867,
LARCENY-FROM VEHICLE,163401564,12/05/2016,3730 CARMIA DR SW @PUBLIX - CARMIA,414,Princeton Lakes,P,33.65573,-84.5109,
AGG ASSAULT,163401617,12/05/2016,360 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70571,-84.35714,
LARCENY-NON VEHICLE,163401621,12/05/2016,474 JOSEPH E LOWERY BLVD NW,106,Bankhead,K,33.76761,-84.4177,
LARCENY-FROM VEHICLE,163401643,12/05/2016,3500 PEACHTREE RD,208,North Buckhead,B,33.85302,-84.36278,
LARCENY-NON VEHICLE,163401654,12/05/2016,185 MONTAG CIR NE,602,Inman Park,N,33.76074,-84.36193,
BURGLARY-RESIDENCE,163401676,12/05/2016,610 PROVIDENCE PL SW,407,Mays,H,33.74352,-84.50537,
LARCENY-FROM VEHICLE,163401711,12/05/2016,3330 PIEDMONT RD NE @Multiple,208,Buckhead Forest,B,33.84564,-84.37462,
AGG ASSAULT,163401721,12/05/2016,2221 PEACHTREE RD NE,211,,E,33.81509,-84.39149,
BURGLARY-RESIDENCE,163401725,12/05/2016,1610 STANTON RD SW,408,,R,33.71089,-84.44358,
LARCENY-FROM VEHICLE,163401726,12/05/2016,655 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76094,-84.36599,
LARCENY-NON VEHICLE,163401740,12/05/2016,850 OAK STREET,401,East Lake,O,33.74721,-84.30514,
BURGLARY-RESIDENCE,163401864,12/05/2016,1937 BRANTLEY WALK LN NW,203,Riverside,D,33.80937,-84.4656,
LARCENY-NON VEHICLE,163401918,12/05/2016,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,163401930,12/05/2016,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-FROM VEHICLE,163402013,12/05/2016,265 PONCE DE LEON AVE NE,505,Midtown,E,33.77206,-84.37869,
AUTO THEFT,163402032,12/05/2016,2221 PEACHTREE RD NE,211,,E,33.81509,-84.39149,
AUTO THEFT,163402033,12/05/2016,1156 MCDANIEL ST SW,302,Mechanicsville,V,33.74121,-84.40268,
LARCENY-FROM VEHICLE,163402212,12/05/2016,2809 PEACHTREE RD NE,206,Garden Hills,B,33.83157,-84.38498,
AUTO THEFT,163402296,12/05/2016,1066 WHITE OAK AVE SW,402,Oakland City,S,33.72518,-84.42284,
LARCENY-FROM VEHICLE,163402318,12/05/2016,1101 BLUE RIDGE AVE NE,602,Poncey-Highland,N,33.77218,-84.35163,
AUTO THEFT,163402329,12/05/2016,1720 MARIETTA BLVD NW,203,Hills Park,D,33.80169,-84.43644,
LARCENY-FROM VEHICLE,163402334,12/05/2016,712 MAIDEN LN NE,601,Virginia Highland,F,33.77467,-84.36327,
AUTO THEFT,163402366,12/05/2016,674 MIAMI CIR NE,211,Lindbergh/Morosgo,B,33.82919,-84.36472,
LARCENY-NON VEHICLE,163402392,12/05/2016,1544 PIEDMONT AVE NE,213,Piedmont Heights,F,33.79668,-84.36951,
AUTO THEFT,163402397,12/05/2016,140 PARK AVE,305,South Atlanta,Y,33.7124,-84.38743,
LARCENY-FROM VEHICLE,163402414,12/05/2016,3580 CAMPBELLTON RD SW,413,,P,33.6899,-84.50584,
BURGLARY-RESIDENCE,163402446,12/05/2016,487 TUFTON TRL SE,312,Glenrose Heights,Z,33.66507,-84.38465,
LARCENY-FROM VEHICLE,163402464,12/05/2016,400 FAIRBURN RD SW,407,Fairburn Mays,H,33.74366,-84.50936,
LARCENY-FROM VEHICLE,163402518,12/05/2016,240 N HIGHLAND AVE NE @PARISH FOODS,602,Inman Park,N,33.76191,-84.36039,
LARCENY-NON VEHICLE,163402550,12/05/2016,3393 PEACHTREE RD NE ,210,Lenox,B,33.84676,-84.36212,
AUTO THEFT,163402592,12/05/2016,3909 CAMPBELLTON RD SW,412,Kings Forest,P,33.6924,-84.51637,
LARCENY-FROM VEHICLE,163402595,12/05/2016,571 WIMBLEDON RD NE,212,Piedmont Heights,F,33.80647,-84.36849,
LARCENY-FROM VEHICLE,163402614,12/05/2016,2800 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75431,-84.4793,
LARCENY-FROM VEHICLE,163402619,12/05/2016,716 9TH ST NW,501,Home Park,E,33.78052,-84.40992,
LARCENY-FROM VEHICLE,163402634,12/05/2016,3670 CAMP CREEK PKWY SW,414,Princeton Lakes,P,33.655,-84.50859,
LARCENY-FROM VEHICLE,163402668,12/05/2016,949 IMAGE AVE,501,Home Park,E,33.78072,-84.40949,
LARCENY-NON VEHICLE,163361462,12/05/2016,1100 PEACHTREE STREET,503,Midtown,E,33.78492,-84.38362,
AUTO THEFT,163381528,12/04/2016,2744 PEACHTREE RD ,206,Peachtree Heights West,B,33.8306,-84.3874,
ROBBERY-PEDESTRIAN,163390133,12/04/2016,770 MONROE DR NE,506,Midtown,E,33.77561,-84.37098,
AGG ASSAULT,163390234,12/04/2016,151 WELLINGTON ST SW,104,Mozley Park,K,33.75109,-84.43847,
AGG ASSAULT,163390267,12/04/2016,163 CAMPBELL ST SE,610,Kirkwood,O,33.74848,-84.32546,
AGG ASSAULT,163390288,12/04/2016,1161 INDALE PL SW,403,Oakland City,S,33.72329,-84.42883,
LARCENY-FROM VEHICLE,163390299,12/04/2016,63 AUBURN AVE,510,Downtown,M,33.75549,-84.38577,
AUTO THEFT,163390330,12/04/2016,412 TODD ST SE ,604,Sweet Auburn,M,33.7517,-84.37366,
BURGLARY-RESIDENCE,163390338,12/04/2016,1390 NORTHSIDE DR NW,207,Berkeley Park,D,33.79264,-84.40796,
LARCENY-FROM VEHICLE,163390462,12/04/2016,531 LUCKIE ST NW @APS CENTENNIAL ES,504,Downtown,M,33.7697,-84.39524,
BURGLARY-NONRES,163390499,12/04/2016,2650 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77582,-84.47342,
AGG ASSAULT,163390526,12/04/2016,3881 BONNIE LANE,313,South River Gardens,Z,33.64849,-84.35831,
ROBBERY-PEDESTRIAN,163390537,12/04/2016,599 WHITEHALL ST SW,303,Pittsburgh,V,33.74277,-84.40756,
AUTO THEFT,163390539,12/04/2016,1223 BRIDGES AVE SW,402,Bush Mountain,S,33.72662,-84.42784,
BURGLARY-NONRES,163390545,12/04/2016,12 ATLANTA AVE SE,304,Peoplestown,V,33.73048,-84.38742,
LARCENY-FROM VEHICLE,163390552,12/04/2016,599 WHITEHALL ST SW,303,Pittsburgh,V,33.74277,-84.40756,
LARCENY-FROM VEHICLE,163390601,12/04/2016,322 TED TURNER DR NW,508,Downtown,M,33.76316,-84.38911,
AGG ASSAULT,163390715,12/04/2016,2 BURBANK DR NW,105,Hunter Hills,K,33.75495,-84.42826,
BURGLARY-NONRES,163390735,12/04/2016,1041 HANK AARON DR SW,304,Peoplestown,V,33.72613,-84.38815,
BURGLARY-RESIDENCE,163390770,12/04/2016,489 BAKER CIR NW,109,Center Hill,J,33.76866,-84.45782,
AGG ASSAULT,163390772,12/04/2016,477 PEACHTREE ST NE,509,Downtown,M,33.76764,-84.38524,
AUTO THEFT,163390796,12/04/2016,312 BANBERRY DR SE,310,Browns Mill Park,Z,33.68758,-84.37913,
AUTO THEFT,163390800,12/04/2016,1401 W PACES FERRY RD NW,201,Paces,A,33.84869,-84.43182,
LARCENY-NON VEHICLE,163390803,12/04/2016,4000 N STRATFORD RD NE,209,North Buckhead,B,33.86443,-84.36294,
BURGLARY-RESIDENCE,163390815,12/04/2016,1881 MYRTLE DR SW,410,Campbellton Road,R,33.70378,-84.4551,
AGG ASSAULT,163390817,12/04/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265,
AUTO THEFT,163390835,12/04/2016,789 COOPER ST SW,303,Mechanicsville,V,33.7333,-84.39732,
AUTO THEFT,163390866,12/04/2016,1105 ATLANTIC DR NW,501,Home Park,E,33.78485,-84.39742,
LARCENY-FROM VEHICLE,163390896,12/04/2016,1618 CENTRA VILLA DR SW;,408,Venetian Hills,S,33.71131,-84.45434,
BURGLARY-NONRES,163390925,12/04/2016,3565 PIEDMONT RD NE ,208,North Buckhead,B,33.85394,-84.37812,
LARCENY-FROM VEHICLE,163390931,12/04/2016,1069 MAYSON TURNER RD NW,105,Washington Park,K,33.76223,-84.42189,
LARCENY-FROM VEHICLE,163391032,12/04/2016,213 MILLS ST NW,504,Downtown,M,33.76541,-84.39419,
LARCENY-FROM VEHICLE,163391069,12/04/2016,650 PONCE DE LEON AVE NE @WHOLE FOODS - PONCE,506,Midtown,E,33.77469,-84.36561,
AUTO THEFT,163391083,12/04/2016,3088 MIDDLETON RD NW,111,,I,33.75224,-84.49046,
AUTO THEFT,163391105,12/04/2016,2224 CAMP GROUND RD SW,412,Kings Forest,P,33.69372,-84.51283,
LARCENY-NON VEHICLE,163391130,12/04/2016,2720 METROPOLITAN PARKWAY SW,311,Hammond Park,X,33.68067,-84.4072,
LARCENY-FROM VEHICLE,163391135,12/04/2016,410 14TH ST NW,501,Home Park,E,33.78589,-84.40047,
BURGLARY-RESIDENCE,163391222,12/04/2016,116 PARK AVE SE,305,South Atlanta,Y,33.71178,-84.38669,
LARCENY-FROM VEHICLE,163391236,12/04/2016,375 18TH ST NW @TARGET - 18TH,501,Atlantic Station,E,33.79303,-84.39921,
LARCENY-NON VEHICLE,163391263,12/04/2016,3113 CAMPBELLTON RD SW,409,Southwest,R,33.69261,-84.49098,
LARCENY-FROM VEHICLE,163391280,12/04/2016,769 LIBERTY COMMONS DR NW,102,Vine City,L,33.75612,-84.41505,
AUTO THEFT,163391284,12/04/2016,161 WESLEY AVE NE @ROME SUPREME CHURCH,609,Edgewood,O,33.758,-84.33716,
ROBBERY-PEDESTRIAN,163391332,12/04/2016,3350 MOUNT GILEAD RD SW,409,Southwest,R,33.69757,-84.49871,
LARCENY-NON VEHICLE,163391345,12/04/2016,504 BOULEVARD NE,603,Old Fourth Ward,M,33.76806,-84.37199,
LARCENY-FROM VEHICLE,163391366,12/04/2016,3795 VERMONT RD NE,209,Brookhaven,B,33.859,-84.35425,
BURGLARY-NONRES,163391371,12/04/2016,844 MARTIN L KING JR DR SW,101,Atlanta University Center,T,33.75461,-84.41555,
LARCENY-NON VEHICLE,163391373,12/04/2016,1065 PEACHTREE ST NE,503,Midtown,E,33.78363,-84.38295,
LARCENY-NON VEHICLE,163391394,12/04/2016,2850 SPRINGDALE RD SW,311,Hammond Park,X,33.67674,-84.41485,
LARCENY-FROM VEHICLE,163391405,12/04/2016,3907 CLUB DR NE,209,Brookhaven,B,33.86221,-84.3513,
AUTO THEFT,163391471,12/04/2016,188 BARFIELD AVE SW,405,Florida Heights,I,33.75061,-84.46129,
LARCENY-FROM VEHICLE,163391500,12/04/2016,3372 GLENVIEW CIR SW,412,Heritage Valley,P,33.70328,-84.49938,
BURGLARY-RESIDENCE,163391512,12/04/2016,1283 WILLIS MILL RD SW,406,Audobon Forest,I,33.72029,-84.47258,
ROBBERY-COMMERCIAL,163391529,12/04/2016,2482 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75219,-84.46878,
ROBBERY-PEDESTRIAN,163391545,12/04/2016,1959 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.7008,-84.41018,
LARCENY-NON VEHICLE,163391613,12/04/2016,835 MARTIN LUTHER KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
BURGLARY-RESIDENCE,163391637,12/04/2016,1830 WALTHALL DR NW,205,Collier Hills,C,33.805,-84.40329,
BURGLARY-RESIDENCE,163391727,12/04/2016,55 BRADLEY ST SE,604,Old Fourth Ward,M,33.75271,-84.36896,
BURGLARY-RESIDENCE,163391793,12/04/2016,1517 WESTVIEW DR SW,104,Mozley Park,K,33.74768,-84.43718,
LARCENY-FROM VEHICLE,163391800,12/04/2016,242 BOULEVARD SE,606,Cabbagetown,N,33.74798,-84.3679,
BURGLARY-RESIDENCE,163391841,12/04/2016,1641 CECILE AVE SE,612,East Atlanta,W,33.73372,-84.33395,
LARCENY-NON VEHICLE,163391851,12/04/2016,296 NORTHSIDE DR SW,507,Castleberry Hill,M,33.74632,-84.40611,
LARCENY-FROM VEHICLE,163391855,12/04/2016,685 11TH ST NW,501,Home Park,E,33.78332,-84.40974,
LARCENY-FROM VEHICLE,163391918,12/04/2016,180 WALKER ST SW,507,Castleberry Hill,M,33.74964,-84.40132,
LARCENY-NON VEHICLE,163391921,12/04/2016,1208 ARKWRIGHT PL SE,609,Edgewood,O,33.74875,-84.34802,
LARCENY-NON VEHICLE,163391979,12/04/2016,3393 PEACHTREE RD NE @Multiple,210,Lenox,B,33.84676,-84.36212,
AUTO THEFT,163391981,12/04/2016,3580 CAMPBELLTON RD SW,413,,P,33.6899,-84.50584,
BURGLARY-RESIDENCE,163392006,12/04/2016,1029 DREWRY ST NE,601,Virginia Highland,F,33.77791,-84.35362,
LARCENY-FROM VEHICLE,163392013,12/04/2016,1735 DEFOOR PL NW,204,Underwood Hills,D,33.80224,-84.42161,
AUTO THEFT,163392035,12/04/2016,180 UNIVERSITY AVE SW,302,Pittsburgh,V,33.72164,-84.39375,
ROBBERY-PEDESTRIAN,163392070,12/04/2016,886 MARTIN L KING JR DR SW,101,Atlanta University Center,T,33.75456,-84.41663,
LARCENY-NON VEHICLE,163392074,12/04/2016,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
